data_osservazione,temperatura_media,precipitazioni,umidita,velocita_vento,stazione_meteorologica
2022-02-02,-1.1865178826583664,-1.607253757057585,0.013419133158049767,1.3221457925308926,Stazione Torino
2022-02-03,-0.28801549863967213,1.5350665834738355,0.9973540308857961,1.0765878026100508,Stazione Roma
2022-02-04,-1.2579061544220402,0.5450715785889564,-0.29165187102330326,1.62743255713323,Stazione Roma
2022-02-05,0.34445811213398847,1.5612599517198547,0.16045771108079807,1.0472596650500734,Stazione Napoli
2022-02-06,-0.4055365378253461,0.08090920304182894,0.8167230821820781,-0.510041446263763,Stazione Napoli
2022-02-07,1.3315339502974815,1.0065831164144057,1.3566645594536284,-0.8604394247691375,Stazione Napoli
2022-02-08,1.576919454114189,-0.45648536891916597,-0.44310348389242094,-0.34685459083920583,Stazione Milano
2022-02-09,0.15050203219812083,-0.5269436977686099,0.3281553485766449,-0.9619991178508874,Stazione Milano
2022-02-10,-0.7714842248393491,-0.44330084399960323,0.651756415472858,0.8576335565068912,Stazione Milano
2022-02-11,0.3041730566710794,0.5132320465709262,-1.6151856054609037,1.2344065818265595,Stazione Milano
2022-02-12,1.3361946040568393,-0.5076685577336674,1.0212023521318327,0.5999692913333544,Stazione Roma
2022-02-13,-0.32445634400798967,1.3428780690348423,-0.45216787561544053,-1.0218720716795875,Stazione Torino
2022-02-14,0.16810181518352293,1.6265164090107447,0.5669315843928857,-1.545783942113174,Stazione Napoli
2022-02-15,-0.7822297287648036,-1.6333166134930381,-0.12419374510106611,0.36731273487760513,Stazione Napoli
2022-02-16,-0.1593807296081829,-1.0749966702567797,0.6786539870269036,-0.04745427851653256,Stazione Torino
2022-02-17,-0.34146793555924404,-1.3533865771581124,0.7551949656347529,-0.9739185880141179,Stazione Roma
2022-02-18,-0.860985196907225,-1.592476578211435,-1.0990371290708183,-0.38070063671152793,Stazione Torino
2022-02-19,0.011494737461113395,-0.9582750379583319,0.5388629609853924,0.23014115173213887,Stazione Roma
2022-02-20,-0.6509845520034327,-0.20886511402141944,1.1971829297197951,0.5523308310724314,Stazione Torino
2022-02-21,-0.4386568334335415,1.1260558234973737,-0.9459116180357572,0.0017656702636913593,Stazione Torino
2022-02-22,0.07623631322450898,-0.9785178298524811,0.8730160833977639,1.7448115170802954,Stazione Napoli
2022-02-23,0.8408534723563492,-0.047551473934046434,0.4401959183439948,-1.514633866651709,Stazione Torino
2022-02-24,-0.5726108855348844,1.4429509862923942,1.5584602750269398,0.6414326206119162,Stazione Napoli
2022-02-25,1.4290421184383852,0.5452285615634221,-0.8600168521799396,1.5269614743808393,Stazione Milano
2022-02-26,1.2194723409319292,0.9929344415317213,-1.228833508743047,-0.8440564613455955,Stazione Milano
2022-02-27,-1.5378252899461171,0.14762048973717257,-0.6794716648543974,-0.9245838308377519,Stazione Roma
2022-02-28,-0.8432644842149897,1.6169084422181577,-0.8679793695963416,1.0079217778419667,Stazione Napoli
2022-03-01,-0.19092668704378654,0.27648883668320284,0.8683150380511242,0.036045402903208894,Stazione Torino
2022-03-02,-1.3482588732807397,-1.5817113724150709,0.7857472823963977,1.8180378511712596,Stazione Napoli
2022-03-03,-0.5218841886313819,-1.0600821530034479,0.5650032866479417,0.3980423794438198,Stazione Milano
2022-03-04,0.8052785959481099,-0.3526206000872499,-1.0126943481031851,1.5758761798787362,Stazione Milano
2022-03-05,0.603358140018394,0.3196466507437324,1.2336695307088783,-1.6344749061911943,Stazione Napoli
2022-03-06,0.406361715566079,0.9034778028924316,1.5634913064866882,-1.1330365487773695,Stazione Roma
2022-03-07,0.7050720551596856,-0.3241823370052004,0.08442913825764753,0.7337768198162737,Stazione Torino
2022-03-08,-1.0083673238919977,0.6918027528834451,0.49430826380946113,-0.2102448059558946,Stazione Milano
2022-03-09,-0.544853666852133,0.9648484890584595,-0.023163799997789614,1.2676854761203042,Stazione Napoli
2022-03-10,0.5888808005969529,-0.6520167995743233,-0.778884142006839,-0.1664467171995342,Stazione Roma
2022-03-11,1.276799557372291,1.6128160034127184,-0.7698702231358471,0.8344584836290105,Stazione Napoli
2022-03-12,0.13963437372371704,0.48515936183529684,-0.6749488242095144,0.317139517466239,Stazione Torino
2022-03-13,-0.7447930428728391,1.2766125611671801,-1.1015465492824799,-1.2550625118323684,Stazione Torino
2022-03-14,-1.6003674059768522,0.16453367138508815,1.373293206637291,0.8519136738785209,Stazione Torino
2022-03-15,0.704422832567789,0.7997221166775974,1.2218058922771238,0.8111183764300293,Stazione Napoli
2022-03-16,-1.6761130370783937,0.898733338235637,-0.1590839972498693,-1.2698081131888441,Stazione Napoli
2022-03-17,-0.439862580796661,1.3698398706112658,-0.48759434936611207,0.30217145719348604,Stazione Torino
2022-03-18,0.09510149899169666,-1.2230417328815475,1.502607505735155,-0.49496816008830236,Stazione Roma
2022-03-19,1.4221040250075516,0.17255877379826526,-0.9918314347385007,-0.06092419303864254,Stazione Roma
2022-03-20,-1.3995441288179546,-0.27186485247694,0.16077627384446924,-0.18807637969389365,Stazione Torino
2022-03-21,-0.3271370378425776,1.420851348979928,-1.5761091856317346,-1.3083639283403175,Stazione Napoli
2022-03-22,-1.6204366173049154,-1.3778658952115692,-1.1003207678159854,-1.1207643344314298,Stazione Napoli
2022-03-23,-0.5417600515023951,1.6241182667280405,0.3364855330050578,-1.3716590326153564,Stazione Roma
2022-03-24,0.40584196224841834,1.2576363668505504,0.5388957415866598,-0.9994853576626154,Stazione Torino
2022-03-25,-0.7571004883024665,-1.4848396904243244,0.25632742283613197,1.3257453693837398,Stazione Napoli
2022-03-26,-0.9920116446448476,-0.05774262260474338,1.260798095704678,-1.591098154652607,Stazione Napoli
2022-03-27,-1.3107257353248771,0.7174654344825249,1.691688183377553,-0.15686687739117317,Stazione Roma
2022-03-28,0.2530340960705086,0.7879138220690924,0.8927792427289587,1.1442780119675562,Stazione Milano
2022-03-29,0.653363008243184,1.3638383121157431,-0.14706809211806934,-1.3242749104046119,Stazione Torino
2022-03-30,0.5743582438226575,0.9990460303320727,1.1366625930214027,-0.8752380033357329,Stazione Roma
2022-03-31,1.5127553703252836,-0.673672025384858,-1.3467865097429748,0.885342524718012,Stazione Milano
2022-04-01,-1.6936705083756385,-0.032192137050362064,0.6122876545353848,0.603892394645764,Stazione Milano
2022-04-02,0.4904476479823236,0.663501181221999,0.03825072798647255,0.306090469180379,Stazione Roma
2022-04-03,0.33183257112029924,-1.2637975523944514,-1.1460407366319012,-1.0727874805294166,Stazione Milano
2022-04-04,0.29234308542732385,-1.0737393745922243,1.6204382645416573,1.1217112875844166,Stazione Torino
2022-04-05,1.5598924719063363,-0.09169385834889514,-0.5878793437852862,-1.179278908437057,Stazione Napoli
2022-04-06,-1.6456551405383784,-0.7170678271559645,0.3761501223643847,-1.2025884427851488,Stazione Roma
2022-04-07,0.6574717839846856,1.21353070242414,1.2920969532894238,1.1234870393172065,Stazione Torino
2022-04-08,1.0546370208800293,0.2683299749994296,-0.0022925679954812765,-0.37668633654394196,Stazione Milano
2022-04-09,0.024849723322795326,-0.5445757176546165,-1.3650571636468176,-0.5761151658066422,Stazione Milano
2022-04-10,-0.5710607937970184,1.1665712897655598,1.0837754704628355,-0.6957067134575586,Stazione Roma
2022-04-11,0.9772398747235698,1.0161962780425817,-0.5364513478196847,-0.5325874116167143,Stazione Roma
2022-04-12,-1.3732857098807825,1.6781073272006706,1.6557063056294952,-0.47757260940177443,Stazione Napoli
2022-04-13,-0.2048207171704899,1.1613528887399405,1.3103037933232864,0.7758729956576629,Stazione Milano
2022-04-14,0.059230627740425805,-0.31949396850065903,1.204581953404158,-0.8310281063582563,Stazione Roma
2022-04-15,0.6489113777900058,-1.3012179056912279,-0.5258729019497832,-0.5313390145571877,Stazione Milano
2022-04-16,-1.3948295474181578,1.1385448626372494,0.8693487851636563,1.0571700118428804,Stazione Milano
2022-04-17,-0.9309792325014321,-1.5329696118984408,1.6670601336314734,1.5396187826782046,Stazione Milano
2022-04-18,-0.31236404526021416,-0.5390813247468093,0.06603784521416575,0.48158314260851537,Stazione Roma
2022-04-19,0.40944643499934225,1.4091474713601184,-0.1274371940456819,-1.3071526008649779,Stazione Torino
2022-04-20,1.30298219252305,1.5495119221375784,-1.7147427127644177,0.23055830365924956,Stazione Napoli
2022-04-21,0.3943031584144925,0.4540546414927677,0.6712219741516974,0.5342283514377069,Stazione Torino
2022-04-22,-1.2505449999179012,0.6185560646575021,1.2220823584365401,-0.5710574831796404,Stazione Milano
2022-04-23,1.620247990527188,-1.5921671642050303,-0.9045293928695266,1.2396268880358299,Stazione Roma
2022-04-24,1.2515556108947907,0.022702045019051726,-0.6693660302614182,1.0778410510366154,Stazione Milano
2022-04-25,0.0008345643980648791,0.13350555635270767,-0.02321627681038555,0.3493641365087496,Stazione Napoli
2022-04-26,1.4229055656572769,-0.5738759542924798,-1.5149163142477788,-1.166590575731165,Stazione Milano
2022-04-27,0.13184920925275737,-1.5027303898278386,-1.453791948391569,0.7794446068212165,Stazione Napoli
2022-04-28,1.4261524151985967,-0.95428390758223,-0.30014083374653466,1.4769010377221843,Stazione Roma
2022-04-29,1.1096004948690872,-0.5126949534227884,-0.8566325706792303,-0.7963647370965539,Stazione Roma
2022-04-30,1.5785859023822215,-0.24872602458588608,-0.35260289611800694,1.7000438617615385,Stazione Torino
2022-05-01,1.4142124801301241,0.2842362634879837,-0.18432775329391599,1.0398747660872523,Stazione Roma
2022-05-02,-1.5807167188952551,0.7339964736870417,1.6320621226767713,-0.6194334747096865,Stazione Milano
2022-05-03,-1.110548096818821,-0.6507452417477779,1.520641210668454,0.4956232019203729,Stazione Napoli
2022-05-04,-0.3840963178622703,-0.6120114180772567,-1.2794654574336246,-0.5929174339205834,Stazione Milano
2022-05-05,1.5238766152375,-1.6700421766403624,1.3059898992031689,-1.3270593093029956,Stazione Napoli
2022-05-06,-0.6860660370035433,-1.5975713038856205,-1.4866326080775938,1.2260569872348719,Stazione Roma
2022-05-07,-1.159024017672351,-0.8553645775864755,0.0010020938753800472,0.668205016222108,Stazione Torino
2022-05-08,1.300758689720654,0.7950758262958911,-1.1953096110435066,0.4856864198050839,Stazione Milano
2022-05-09,-0.19004929353822592,0.41214299598224813,-0.4923251794501196,-1.176605696883186,Stazione Roma
2022-05-10,1.3738602190071028,0.8961502331848645,0.8213552574377693,-0.3479598099443692,Stazione Torino
2022-05-11,-1.1598277866468882,0.8931752580492729,-0.28832575744497285,1.4109749042157684,Stazione Torino
2022-05-12,0.537623920043254,1.193031942881415,1.0427489059440413,-1.1021572198239364,Stazione Roma
2022-05-13,-0.21082544234195155,0.7269069952600974,0.7359994780577223,-1.5087274522560739,Stazione Napoli
2022-05-14,-1.443626066628097,1.611928828372154,1.5156977032241734,-1.0040496512450388,Stazione Napoli
2022-05-15,0.657406425662846,1.3376018676442682,0.0933049314577466,-0.796086774380211,Stazione Napoli
2022-05-16,-0.8644239371651231,0.26983474780697375,1.0260312547225434,1.0833501540807355,Stazione Milano
2022-05-17,-1.568578709777737,0.2747629227711162,-0.6419314638313701,0.6059676311528118,Stazione Roma
2022-05-18,-1.4996867005162318,-1.6201776178993041,-0.5624429040284584,-1.6163936035355275,Stazione Milano
2022-05-19,-1.4958428885538924,1.6786947399989895,-0.3718386548546594,-1.6165806587528952,Stazione Napoli
2022-05-20,1.3733768381739717,-1.2872694992518328,-0.33562387116750003,0.3197339630470466,Stazione Napoli
2022-05-21,0.8045547023901237,0.7954254638156557,-1.4064207474156936,0.5536531531317638,Stazione Napoli
2022-05-22,1.3406042258795492,1.0714024389817545,0.040899861428668645,-1.2356209915464034,Stazione Roma
2022-05-23,0.5764768793175644,-0.4611362610742534,-1.4288695055244176,0.4732199655451392,Stazione Roma
2022-05-24,0.08968847208624844,-1.0639505973229488,1.3309660064839952,-0.8307120524531296,Stazione Torino
2022-05-25,-0.6710957968899536,-1.3995381944294418,-1.5505397853201983,-0.4911937850590351,Stazione Torino
2022-05-26,1.6791540993344198,0.8236800532875868,-0.2006574559758061,-0.2371428632808033,Stazione Torino
2022-05-27,-0.4754120865090695,-0.18881648583193264,-0.7749291544623371,-1.2681288494608487,Stazione Napoli
2022-05-28,-0.10785331727632771,0.7043222781045194,-1.226774355968741,1.7155726238338929,Stazione Torino
2022-05-29,-0.4209996561181988,1.3943327749881824,0.9623002426308498,1.7531669917766464,Stazione Roma
2022-05-30,1.6166787986026505,-1.2359258384280467,0.7224838942565686,-0.10971228307592523,Stazione Roma
2022-05-31,-1.1109331384564514,1.4072077500157796,-1.2578250728566736,-0.7704158751663418,Stazione Torino
2022-06-01,-0.5913157515840374,-0.32917606839924446,0.43650850336757946,1.6997216780643032,Stazione Milano
2022-06-02,0.6027962105885467,-0.693047240765889,0.9926442623784332,1.2045968786056418,Stazione Milano
2022-06-03,-1.488627663737654,1.4889432307207235,0.9257402014493062,0.8740295205382173,Stazione Torino
2022-06-04,0.355070662161648,1.6517536107925386,-1.4446136396650686,-0.050488779411770594,Stazione Napoli
2022-06-05,-0.08413936914931963,-1.056970902124197,0.6200908502125297,-0.23098759701451943,Stazione Napoli
2022-06-06,-0.7403863801376264,0.5097295228625698,0.7262828566184899,1.0682246389026149,Stazione Torino
2022-06-07,-0.8948747331426707,-1.3730741717737807,1.2349206035660139,0.15315253396542572,Stazione Roma
2022-06-08,0.040796309114566914,0.4894614820333723,0.0024251330376175335,0.6497972338598969,Stazione Milano
2022-06-09,-0.4559648610849075,1.0929489262275793,-0.1609820863765192,0.3172556546597104,Stazione Milano
2022-06-10,-0.15573515763073464,0.6043590953451902,1.5932307502371594,0.8316002380324989,Stazione Napoli
2022-06-11,-0.5591572721734198,-0.3096526759889053,1.0064166191619457,-1.3459531948058356,Stazione Torino
2022-06-12,1.5860661453702984,-0.42688433116074476,0.17883631789629512,-0.34710024811217616,Stazione Torino
2022-06-13,-1.2506196883329888,-0.3924810997070475,-0.6150974946457135,-1.0888232800544693,Stazione Milano
2022-06-14,-1.3747733397735424,0.280079887794539,1.1760029943508683,-0.8247510193056796,Stazione Roma
2022-06-15,-0.5391141934976238,1.2785599090625352,-0.18067298710361376,-0.9699714989950226,Stazione Milano
2022-06-16,0.30009446546309543,1.4410605221571626,-1.443201997691118,0.09575652704379557,Stazione Torino
2022-06-17,0.5310459477998113,-1.5542775258971115,-0.182524980536307,-1.6105796520359437,Stazione Torino
2022-06-18,-0.35657150597245857,-1.1160534830218394,1.2690361969987127,1.7186517931582268,Stazione Milano
2022-06-19,1.6836130078495315,-1.3534744210917686,-0.20557280510677323,0.15086304858132338,Stazione Napoli
2022-06-20,-0.5103043230899075,-1.0759841827127636,-1.7158448707859288,-1.492279454307441,Stazione Milano
2022-06-21,0.7419373126479772,-0.551614338690849,0.3624439158315781,0.7254439897947536,Stazione Napoli
2022-06-22,0.4578669855635879,-0.0044914736168193544,1.7001274618286608,-0.7301766389250931,Stazione Napoli
2022-06-23,1.0525196875540195,0.4160684070328011,1.0785878931603454,-1.301341744674844,Stazione Milano
2022-06-24,1.6054911676609827,0.7673550404528855,0.382465498397717,1.2477416692355734,Stazione Napoli
2022-06-25,1.3125824984942551,1.3077911060192693,1.4167124163304068,-0.9802472052470265,Stazione Roma
2022-06-26,0.8881859513407965,1.6464054864023254,1.0658255075912504,-1.308434867147686,Stazione Torino
2022-06-27,0.6634567255426193,0.5303184278505504,-0.030308233289201493,-1.4770070723553221,Stazione Torino
2022-06-28,-0.5658646066304215,1.1547050222170359,0.29191293148641345,0.8892814670711597,Stazione Napoli
2022-06-29,-1.2023410477562828,0.9243740906723042,0.7794251056472171,0.6310864804441736,Stazione Napoli
2022-06-30,-1.4905648057338912,-0.6852982454707439,1.1801383260864347,-1.6486073592456287,Stazione Milano
2022-07-01,-0.8830528461467638,1.2584606787039068,-1.5633073165512061,-0.8971976039427425,Stazione Torino
2022-07-02,-0.23787649259901195,-1.591111230249276,0.9308621256657288,0.8051651623355263,Stazione Torino
2022-07-03,0.06615717930445132,-1.7361534187340566,-0.20828303757410377,-1.1414876185975507,Stazione Milano
2022-07-04,0.9170646579066999,-0.8009309506530009,0.5340750282977635,0.35445174892820025,Stazione Napoli
2022-07-05,1.5462372845481345,-0.15650718451589268,0.8954632393547117,-0.9265240720886869,Stazione Napoli
2022-07-06,-1.305245060979962,0.4465223100939488,0.11191096086697289,-0.09480046367980116,Stazione Napoli
2022-07-07,-1.3402060156148958,-1.3892392467162125,-1.2140866863363304,1.3785166037822247,Stazione Torino
2022-07-08,0.2955798596281014,0.5650555618167229,-0.34045784570827053,-0.6114189625303996,Stazione Roma
2022-07-09,0.8232415776121982,1.0057187405697718,-1.4982351977376231,0.7392493960352078,Stazione Milano
2022-07-10,1.171457965997839,-1.1034276595602144,0.6332746100871713,-0.1333890614172748,Stazione Torino
2022-07-11,1.4686017083232992,-0.31720617986714494,1.5535185822157622,-1.3387299769376348,Stazione Roma
2022-07-12,1.6298931459158017,0.04153425074075031,1.0020332181252452,-0.4069438185751987,Stazione Milano
2022-07-13,-0.3479469640301927,-0.19171252370373554,-0.4091628944827558,1.2864124548530709,Stazione Torino
2022-07-14,-0.41391684432234843,0.9989245636018531,0.26779778674507404,1.7506366678847336,Stazione Milano
2022-07-15,-1.2019238803631391,1.5486769048893854,-0.7070378269633866,1.2998058521889129,Stazione Roma
2022-07-16,0.618336895294847,0.9959250163703665,0.11728360715557899,-1.1059483122418994,Stazione Roma
2022-07-17,0.5228634245210952,-1.470585362689984,-0.7191280295932955,-0.46023301743830064,Stazione Milano
2022-07-18,1.2186049508886576,1.0163917062171026,0.803899284936743,1.2508577467005029,Stazione Milano
2022-07-19,-1.3732346421530672,-1.5095744003913534,-0.8631668796982667,0.273932039740775,Stazione Torino
2022-07-20,-0.01591961668178422,-0.930121089368101,1.589416430416805,1.05707942840018,Stazione Torino
2022-07-21,0.26639203994434074,-1.2136433668394253,0.5380781173746114,1.0627074586394036,Stazione Roma
2022-07-22,-0.8842208754957087,-1.0616685146313354,-1.52640976154986,-1.427044542110506,Stazione Torino
2022-07-23,-1.1300226923996362,0.07003286337088291,-1.7282748124034688,-0.47116422724674206,Stazione Roma
2022-07-24,1.210194538155466,0.5605387045066658,1.704360846997926,0.010142621785464604,Stazione Milano
2022-07-25,-1.5044629225074777,-0.12837252840147464,-0.9983324928056044,1.6526189220067142,Stazione Roma
2022-07-26,-0.1079483597329852,1.5458484415936962,-0.6779342448455296,1.487048022742511,Stazione Napoli
2022-07-27,-1.31028257688741,-0.9153351208042507,-1.0404162969777664,-0.18711355453730763,Stazione Milano
2022-07-28,-0.15390898558933921,0.8734037525016967,1.4644043076867201,-1.3404539197767156,Stazione Torino
2022-07-29,1.618154311693809,1.2396098521514638,0.5034970398313526,-0.2522544341178031,Stazione Roma
2022-07-30,-0.26693666760878276,0.1854998956974755,-0.010306321697541063,0.21054246854360162,Stazione Napoli
2022-07-31,1.2018716961217155,-0.1766065100792723,0.1750768432398389,1.508779822661852,Stazione Milano
2022-08-01,-1.305261721452429,0.30222369385392717,-0.6594528342067532,-0.6386072191295729,Stazione Torino
2022-08-02,-0.7835876264465572,-0.27038945926476055,0.37180514494446715,-0.5893372210927987,Stazione Milano
2022-08-03,-0.33442173502734174,0.16198900103575195,-0.30539765458122825,0.5321298587238288,Stazione Roma
2022-08-04,-0.34791155762406084,-0.31101836290941565,-1.0723870379241174,0.10234208499574725,Stazione Napoli
2022-08-05,0.5724141659628978,-0.36734493286075687,0.5194799954183659,-0.9874295328274616,Stazione Roma
2022-08-06,-0.5346191729879168,0.6414714155987352,-0.46466127140627905,-1.1676064258156424,Stazione Roma
2022-08-07,0.7160468630757719,-1.4197526280545703,0.9665800827323628,0.04704948027913275,Stazione Napoli
2022-08-08,0.4633034607587223,-1.1676454613144933,-0.3200342623906529,1.0683714958578194,Stazione Roma
2022-08-09,-0.35011770802820164,1.1746638255259336,0.0032153158608825235,1.0663996048267093,Stazione Torino
2022-08-10,-0.23964330298602823,0.9005577845938194,0.9749334554607777,1.7603513974082428,Stazione Milano
2022-08-11,0.3797361165144343,-0.7745159498490312,-0.20697908541324284,-0.3291426821187551,Stazione Torino
2022-08-12,-1.46546604339217,-0.4467181731917163,1.5970759613487366,-0.2964796532916702,Stazione Napoli
2022-08-13,1.084215563834802,1.4306614344775053,0.994292244025604,-1.6710834312179623,Stazione Torino
2022-08-14,0.5115418258108834,1.061351215755649,1.1105445505473568,1.2463806260195016,Stazione Roma
2022-08-15,0.7586641898986445,0.36435803960822405,1.55426438458278,0.6006370990965587,Stazione Roma
2022-08-16,0.11674223482306778,-0.9796599851802944,-0.412419856860533,1.0350119201986046,Stazione Roma
2022-08-17,-1.328436495390913,-1.5860177143946832,0.2531409023936585,-0.019445371780429124,Stazione Torino
2022-08-18,-0.3302097748926022,-0.2620142322828826,0.6482092945128344,1.5644316134548844,Stazione Milano
2022-08-19,-0.3290644328485335,0.563745281569973,0.578136965184131,-1.574923120985315,Stazione Torino
2022-08-20,-0.6148516378857467,1.0969423021236084,1.550840785635903,-1.2713475928402913,Stazione Milano
2022-08-21,-1.6013330132602255,1.1797631595854494,-0.7622096996158975,-0.3527504321172649,Stazione Napoli
2022-08-22,0.7956430190983691,-1.625279021860071,-0.751723539809916,-1.3776578277520148,Stazione Napoli
2022-08-23,-1.3307838208172433,-0.9021133718308267,1.429261148420092,-1.367856681039902,Stazione Milano
2022-08-24,0.3518808989200821,-0.5773181661865037,1.0161387947841436,0.3196502915780076,Stazione Napoli
2022-08-25,0.680296189184623,-1.0917297656010088,-1.058018173436256,-0.9160761599941116,Stazione Torino
2022-08-26,0.4483903864268447,1.0096855976675996,0.2182204359517448,0.5298468113103857,Stazione Torino
2022-08-27,1.5475973446037679,0.888202030489889,0.8297901013343592,1.5968663630872546,Stazione Milano
2022-08-28,-1.3527651959891667,0.03075097205398924,-0.5370686941419521,1.2251182247287258,Stazione Milano
2022-08-29,1.2359037604518892,1.6253245261423308,-0.2539503753579246,-0.8022508433153352,Stazione Torino
2022-08-30,-1.6039088757723676,-1.2445648986185047,0.23683979235588137,-1.3616030391918652,Stazione Torino
2022-08-31,0.10994362374316446,1.3404293899051336,-0.1400488597907617,1.6701207448858935,Stazione Roma
2022-09-01,-0.3328937610018837,-1.3389723954919168,0.8551229310861721,1.8262058720075254,Stazione Napoli
2022-09-02,0.07357067286827572,-1.1791417671196263,-1.74511663216574,-0.3581141107690847,Stazione Roma
2022-09-03,-0.46554764055427805,0.6444571592969679,-0.25307931789591104,-0.054485818094443354,Stazione Milano
2022-09-04,-1.0570208624520612,-1.362556275811342,-0.5908587438819547,-1.1654699795098244,Stazione Napoli
2022-09-05,-1.638025987037288,0.19842835278398263,0.35436490159237627,0.824537799409264,Stazione Roma
2022-09-06,0.05312194535135529,-0.2997300041607615,0.9348805733380429,-0.19133554237308337,Stazione Torino
2022-09-07,1.153247699203834,0.7548054104729236,-1.5007683622167267,1.151601660220848,Stazione Milano
2022-09-08,-0.4380431328065301,1.3439310539026756,-1.2156706876951853,0.35637510393891875,Stazione Torino
2022-09-09,-0.9475701713790993,0.8964324571471767,0.5489819187311401,-1.526762428688457,Stazione Milano
2022-09-10,-1.429917207170155,1.1695027012422485,0.8041696591715131,-0.4974183889250912,Stazione Torino
2022-09-11,-1.4137219683660602,-1.6246989760584007,0.2814072340227257,1.1712641199791416,Stazione Torino
2022-09-12,-0.9525429345162975,-0.6761861641117372,1.6547891438081752,0.7467940650687057,Stazione Torino
2022-09-13,-1.3638946338463867,0.02596152650881681,-0.027446847796565452,0.550973860133137,Stazione Roma
2022-09-14,-0.8046407010160623,-0.31437326666023835,-1.2914305261184018,0.6918012972229733,Stazione Torino
2022-09-15,-1.4786580752040595,-0.9462532701157391,0.6227998102673349,0.45410622351295477,Stazione Roma
2022-09-16,-1.4805036480997298,-0.6841280126830204,0.32969378917256836,0.5812455929838148,Stazione Roma
2022-09-17,1.1989954157710658,1.4970469319998092,0.28913273039387494,0.5083062605009886,Stazione Napoli
2022-09-18,-1.153423479046616,-0.7309745066956678,0.13401762371969178,0.20182143355288318,Stazione Torino
2022-09-19,0.19387138158800932,-0.52665263487982,1.502667901590949,0.9921183122907353,Stazione Napoli
2022-09-20,0.9183252928851918,-1.7247184787585652,-1.3162666373481087,-0.37573779492537906,Stazione Roma
2022-09-21,-0.1561090401838714,1.1537235249757256,-1.5110281861361,-0.003185818719244373,Stazione Roma
